Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
The Hong Kong Jockey Club M4,v,The HK Club Blue,HKJC Sha Tin Club House,18:30,"4-1(1-3,3-0,3-0,3-1,3-0)",1,07/10/2021
RHKYC M4,v,Bolton,Royal Hong Kong Yacht Club,18:30,"1-4(3-1,1-3,0-3,0-3,0-3)",1,07/10/2021
WAKO Masters,v,Phoenix,Masters - HK Squash Centre,18:30,"4-1(3-2,3-2,3-0,3-1,2-3)",1,07/10/2021
Hong Kong Cricket Club M4,v,Alpha CUHK Master,Hong Kong Cricket Club,18:30,"5-0(3-0,3-0,3-0,3-0,3-0)",1,07/10/2021
Hong Kong Football Club M4A,v,Hong Kong Football Club M4B,Hong Kong Football Club,18:30,"5-0(3-0,3-1,3-0,3-0,3-0)",1,07/10/2021
Perrier Sergio Tacchini KCC M4,v,[BYE],,,,1,07/10/2021
Perrier Sergio Tacchini KCC M4,v,Hong Kong Football Club M4A,Kowloon Cricket Club,18:30,"4-1(3-0,3-0,0-3,3-0,3-2)",2,21/10/2021
Hong Kong Football Club M4B,v,Hong Kong Cricket Club M4,Hong Kong Football Club,18:30,"1-4(3-0,1-3,0-3,0-3,0-3)",2,21/10/2021
Alpha CUHK Master,v,WAKO Masters,Masters - Cornwall Street Squash Centre,18:30,"0-5(1-3,1-3,0-3,0-3,0-3)",2,21/10/2021
Phoenix,v,RHKYC M4,Masters - HK Squash Centre,18:30,"4-1(3-0,3-0,3-0,3-0,0-3)",2,21/10/2021
Bolton,v,The HK Club Blue,Masters - HK Squash Centre,18:30,"4-1(0-3,3-1,3-1,3-1,3-0)",2,21/10/2021
The Hong Kong Jockey Club M4,v,[BYE],,,,2,21/10/2021
The Hong Kong Jockey Club M4,v,Bolton,HKJC Sha Tin Club House,18:30,"3-2(2-3,1-3,3-1,3-1,3-0)",3,28/10/2021
The HK Club Blue,v,Phoenix,HK CLUB,18:30,"2-3(3-1,1-3,3-0,1-3,1-3)",3,28/10/2021
RHKYC M4,v,Alpha CUHK Master,Royal Hong Kong Yacht Club,18:30,"2-3(3-1,3-2,0-3,2-3,2-3)",3,28/10/2021
WAKO Masters,v,Hong Kong Football Club M4B,Masters - HK Squash Centre,18:30,"4-1(1-3,3-0,3-0,3-0,3-0)",3,28/10/2021
Hong Kong Cricket Club M4,v,Perrier Sergio Tacchini KCC M4,Hong Kong Cricket Club,18:30,"2-3(0-3,3-0,3-0,2-3,1-3)",3,28/10/2021
Hong Kong Football Club M4A,v,[BYE],,,,3,28/10/2021
