Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Cricket Club 8,v,TNG 4,Hong Kong Cricket Club,17:00,"2-3(3-0,0-3,0-3,3-0,0-3)",1,16/10/2021
Vitality Squash 2,v,Hong Kong Football Club 19,HK Squash Centre,17:00,"3-2(3-1,3-1,3-0,2-3,2-3)",1,16/10/2021
SKYERS,v,Orion Squash,HK Squash Centre,17:00,"3-2(3-1,0-3,3-0,0-3,3-0)",1,16/10/2021
North District Sports Association 3,v,[BYE],,,,1,16/10/2021
Hong Kong Football Club 19,v,SKYERS,Hong Kong Football Club,17:00,"1-4(0-3,1-3,0-3,3-0,0-3)",2,23/10/2021
TNG 4,v,Vitality Squash 2,Cornwall Street Squash Centre,17:00,"4-1(3-2,3-0,3-1,1-3,3-0)",2,23/10/2021
North District Sports Association 3,v,Hong Kong Cricket Club 8,Cornwall Street Squash Centre,17:00,"3-2(0-3,2-3,3-1,3-0,3-0)",2,23/10/2021
Orion Squash,v,[BYE],,,,2,23/10/2021
Vitality Squash 2,v,North District Sports Association 3,HK Squash Centre,17:00,"4-1(3-0,3-0,3-0,3-0,0-3)",3,20/11/2021
SKYERS,v,TNG 4,HK Squash Centre,17:00,"4-1(3-0,0-3,3-1,3-0,3-0)",3,20/11/2021
Orion Squash,v,Hong Kong Football Club 19,Cornwall Street Squash Centre,17:00,"5-0(3-0,3-0,3-0,CR,CR)",3,20/11/2021
Hong Kong Cricket Club 8,v,[BYE],,,,3,20/11/2021
TNG 4,v,Orion Squash,Cornwall Street Squash Centre,17:00,"3-2(3-2,3-0,3-0,0-3,0-3)",4,27/11/2021
North District Sports Association 3,v,SKYERS,Cornwall Street Squash Centre,17:00,"2-3(0-3,0-3,1-3,3-2,CR)",4,27/11/2021
Hong Kong Cricket Club 8,v,Vitality Squash 2,Hong Kong Cricket Club,17:00,"4-1(3-0,1-3,3-0,3-1,3-0)",4,27/11/2021
Hong Kong Football Club 19,v,[BYE],,,,4,27/11/2021
SKYERS,v,Hong Kong Cricket Club 8,HK Squash Centre,17:00,"3-2(3-2,3-0,3-0,1-3,CR)",5,04/12/2021
Orion Squash,v,North District Sports Association 3,Cornwall Street Squash Centre,17:00,"4-1(3-0,3-0,1-3,3-0,3-1)",5,04/12/2021
Hong Kong Football Club 19,v,TNG 4,Hong Kong Football Club,17:00,"2-3(0-3,0-3,3-1,0-3,3-1)",5,04/12/2021
Vitality Squash 2,v,[BYE],,,,5,04/12/2021
North District Sports Association 3,v,Hong Kong Football Club 19,Cornwall Street Squash Centre,17:00,"5-0(3-0,3-0,3-0,3-0,CR)",6,11/12/2021
Hong Kong Cricket Club 8,v,Orion Squash,Hong Kong Cricket Club,17:00,"0-5(1-3,0-3,1-3,0-3,CR)",6,11/12/2021
Vitality Squash 2,v,SKYERS,HK Squash Centre,17:00,"2-3(0-3,3-0,0-3,3-1,1-3)",6,11/12/2021
TNG 4,v,[BYE],,,,6,11/12/2021
Orion Squash,v,Vitality Squash 2,Cornwall Street Squash Centre,17:00,"4-1(3-1,2-3,3-0,3-0,3-0)",7,18/12/2021
Hong Kong Cricket Club 8,v,Hong Kong Football Club 19,Hong Kong Cricket Club,17:00,"4-1(3-0,3-0,3-0,3-0,2-3)",7,18/12/2021
North District Sports Association 3,v,TNG 4,Cornwall Street Squash Centre,17:00,"1-4(0-3,0-3,0-3,3-0,2-3)",7,18/12/2021
SKYERS,v,[BYE],,,,7,18/12/2021
TNG 4,v,Hong Kong Cricket Club 8,Cornwall Street Squash Centre,17:00,,8,08/01/2022
Hong Kong Football Club 19,v,Vitality Squash 2,Hong Kong Football Club,17:00,,8,08/01/2022
Orion Squash,v,SKYERS,Cornwall Street Squash Centre,17:00,,8,08/01/2022
North District Sports Association 3,v,[BYE],,,,8,08/01/2022
SKYERS,v,Hong Kong Football Club 19,HK Squash Centre,17:00,,9,15/01/2022
Vitality Squash 2,v,TNG 4,HK Squash Centre,17:00,,9,15/01/2022
Hong Kong Cricket Club 8,v,North District Sports Association 3,Hong Kong Cricket Club,17:00,,9,15/01/2022
Orion Squash,v,[BYE],,,,9,15/01/2022
North District Sports Association 3,v,Vitality Squash 2,Cornwall Street Squash Centre,17:00,,10,22/01/2022
TNG 4,v,SKYERS,Cornwall Street Squash Centre,17:00,,10,22/01/2022
Hong Kong Football Club 19,v,Orion Squash,Hong Kong Football Club,17:00,,10,22/01/2022
Hong Kong Cricket Club 8,v,[BYE],,,,10,22/01/2022
Orion Squash,v,TNG 4,Cornwall Street Squash Centre,17:00,,11,12/02/2022
SKYERS,v,North District Sports Association 3,HK Squash Centre,17:00,,11,12/02/2022
Vitality Squash 2,v,Hong Kong Cricket Club 8,HK Squash Centre,17:00,,11,12/02/2022
Hong Kong Football Club 19,v,[BYE],,,,11,12/02/2022
Hong Kong Cricket Club 8,v,SKYERS,Hong Kong Cricket Club,17:00,,12,19/02/2022
North District Sports Association 3,v,Orion Squash,Cornwall Street Squash Centre,17:00,,12,19/02/2022
TNG 4,v,Hong Kong Football Club 19,Cornwall Street Squash Centre,17:00,,12,19/02/2022
Vitality Squash 2,v,[BYE],,,,12,19/02/2022
Hong Kong Football Club 19,v,North District Sports Association 3,Hong Kong Football Club,17:00,,13,26/02/2022
Hong Kong Cricket Club 8,v,Orion Squash,Hong Kong Cricket Club,17:00,,13,26/02/2022
SKYERS,v,Vitality Squash 2,HK Squash Centre,17:00,,13,26/02/2022
TNG 4,v,[BYE],,,,13,26/02/2022
Vitality Squash 2,v,Orion Squash,HK Squash Centre,17:00,,14,05/03/2022
Hong Kong Football Club 19,v,Hong Kong Cricket Club 8,Hong Kong Football Club,17:00,,14,05/03/2022
TNG 4,v,North District Sports Association 3,Pei Ho Street Sports Centre,17:00,,14,05/03/2022
SKYERS,v,[BYE],,,,14,05/03/2022
Hong Kong Cricket Club 8,v,TNG 4,Hong Kong Cricket Club,17:00,,15,12/03/2022
Vitality Squash 2,v,Hong Kong Football Club 19,HK Squash Centre,17:00,,15,12/03/2022
SKYERS,v,Orion Squash,HK Squash Centre,17:00,,15,12/03/2022
North District Sports Association 3,v,[BYE],,,,15,12/03/2022
Hong Kong Football Club 19,v,SKYERS,Hong Kong Football Club,17:00,,16,19/03/2022
TNG 4,v,Vitality Squash 2,Cornwall Street Squash Centre,17:00,,16,19/03/2022
North District Sports Association 3,v,Hong Kong Cricket Club 8,Cornwall Street Squash Centre,17:00,,16,19/03/2022
Orion Squash,v,[BYE],,,,16,19/03/2022
Vitality Squash 2,v,North District Sports Association 3,HK Squash Centre,17:00,,17,26/03/2022
SKYERS,v,TNG 4,HK Squash Centre,17:00,,17,26/03/2022
Orion Squash,v,Hong Kong Football Club 19,Cornwall Street Squash Centre,17:00,,17,26/03/2022
Hong Kong Cricket Club 8,v,[BYE],,,,17,26/03/2022
TNG 4,v,Orion Squash,Cornwall Street Squash Centre,17:00,,18,02/04/2022
North District Sports Association 3,v,SKYERS,Cornwall Street Squash Centre,17:00,,18,02/04/2022
Hong Kong Cricket Club 8,v,Vitality Squash 2,Hong Kong Cricket Club,17:00,,18,02/04/2022
Hong Kong Football Club 19,v,[BYE],,,,18,02/04/2022
SKYERS,v,Hong Kong Cricket Club 8,HK Squash Centre,17:00,,19,09/04/2022
Orion Squash,v,North District Sports Association 3,Cornwall Street Squash Centre,17:00,,19,09/04/2022
Hong Kong Football Club 19,v,TNG 4,Hong Kong Football Club,17:00,,19,09/04/2022
Vitality Squash 2,v,[BYE],,,,19,09/04/2022
Hong Kong Football Club 19,v,North District Sports Association 3,Hong Kong Football Club,17:00,,20,23/04/2022
Orion Squash,v,Hong Kong Cricket Club 8,Cornwall Street Squash Centre,17:00,,20,23/04/2022
Vitality Squash 2,v,SKYERS,HK Squash Centre,17:00,,20,23/04/2022
TNG 4,v,[BYE],,,,20,23/04/2022
Vitality Squash 2,v,Orion Squash,HK Squash Centre,17:00,,21,30/04/2022
Hong Kong Football Club 19,v,Hong Kong Cricket Club 8,Hong Kong Football Club,17:00,,21,30/04/2022
TNG 4,v,North District Sports Association 3,Cornwall Street Squash Centre,17:00,,21,30/04/2022
SKYERS,v,[BYE],,,,21,30/04/2022
