Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Banbil,v,Hong Kong Football Club 13,HK Squash Centre,19:00,"2-3(3-0,2-3,3-0,1-3,0-3)",1,06/10/2021
Centre Squash,v,Alpha CUHK,HK Squash Centre,19:00,"3-2(3-2,3-1,0-3,0-3,3-0)",1,06/10/2021
VISIONS,v,Kinetic 2,HK Squash Centre,19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",1,06/10/2021
Vicci's Balls,v,[BYE],,,,1,06/10/2021
Vicci's Balls,v,VISIONS,HK Squash Centre,19:00,"2-3(3-0,1-3,2-3,0-3,3-0)",2,13/10/2021
Kinetic 2,v,Centre Squash,HK Squash Centre,19:00,"1-4(0-3,1-3,2-3,3-1,2-3)",2,13/10/2021
Alpha CUHK,v,Banbil,Cornwall Street Squash Centre,19:00,"1-4(3-1,0-3,0-3,2-3,0-3)",2,13/10/2021
Hong Kong Football Club 13,v,[BYE],,,,2,13/10/2021
Hong Kong Football Club 13,v,Alpha CUHK,Hong Kong Football Club,19:00,"3-2(0-3,3-2,3-1,2-3,3-1)",3,20/10/2021
Banbil,v,Kinetic 2,HK Squash Centre,19:00,"3-2(3-1,3-2,3-1,0-3,2-3)",3,20/10/2021
Centre Squash,v,Vicci's Balls,HK Squash Centre,19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",3,20/10/2021
VISIONS,v,[BYE],,,,3,20/10/2021
VISIONS,v,Centre Squash,HK Squash Centre,19:00,"1-4(1-3,1-3,3-1,2-3,0-3)",4,27/10/2021
Vicci's Balls,v,Banbil,HK Squash Centre,19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",4,27/10/2021
Kinetic 2,v,Hong Kong Football Club 13,HK Squash Centre,19:00,"4-1(3-0,3-1,3-0,3-0,0-3)",4,27/10/2021
Alpha CUHK,v,[BYE],,,,4,27/10/2021
Alpha CUHK,v,Kinetic 2,Cornwall Street Squash Centre,19:00,"3-2(3-0,3-1,0-3,3-0,1-3)",5,03/11/2021
