Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
i-Mask Advance Squash Club 8,v,Fusion Squash Club 5,Cornwall Street Squash Centre,17:00,"5-0(3-2,3-0,3-1,3-2,3-0)",1,16/10/2021
Sha Tin Squash Rackets Club 7,v,Vitality Squash 3,Cornwall Street Squash Centre,17:00,"3-2(0-3,3-2,3-1,0-3,3-1)",1,16/10/2021
Happy Squash 3,v,United Services Recreation Club 5,Cornwall Street Squash Centre,17:00,"5-0(3-0,3-0,3-1,3-0,3-0)",1,16/10/2021
TNG 5,v,Perrier Sergio Tacchini KCC 9,Cornwall Street Squash Centre,17:00,"3-2(3-0,0-3,0-3,3-1,3-0)",1,16/10/2021
Perrier Sergio Tacchini KCC 9,v,Fusion Squash Club 5,Kowloon Cricket Club,17:00,"3-2(0-3,1-3,3-0,3-0,3-0)",2,23/10/2021
United Services Recreation Club 5,v,TNG 5,United Services Recreation Club,17:00,"0-5(0-3,0-3,0-3,2-3,2-3)",2,23/10/2021
Sha Tin Squash Rackets Club 7,v,Happy Squash 3,Cornwall Street Squash Centre,17:00,"2-3(2-3,3-0,0-3,0-3,3-0)",2,23/10/2021
Vitality Squash 3,v,i-Mask Advance Squash Club 8,HK Squash Centre,17:00,"2-3(3-0,0-3,3-2,0-3,0-3)",2,23/10/2021
United Services Recreation Club 5,v,Vitality Squash 3,United Services Recreation Club,17:00,"2-3(0-3,0-3,0-3,3-0,3-1)",3,30/10/2021
Fusion Squash Club 5,v,[BYE],,,,3,30/10/2021
Fusion Squash Club 5,v,Vitality Squash 3,HK Squash Centre,17:00,"1-4(3-0,1-3,0-3,0-3,0-3)",4,20/11/2021
Happy Squash 3,v,i-Mask Advance Squash Club 8,Cornwall Street Squash Centre,17:00,"4-1(3-0,3-0,3-0,3-0,1-3)",4,20/11/2021
TNG 5,v,Sha Tin Squash Rackets Club 7,Cornwall Street Squash Centre,17:00,"3-2(3-1,3-0,0-3,3-0,1-3)",4,20/11/2021
Perrier Sergio Tacchini KCC 9,v,United Services Recreation Club 5,Kowloon Cricket Club,17:00,"4-1(3-1,3-0,3-0,2-3,3-0)",4,20/11/2021
United Services Recreation Club 5,v,Fusion Squash Club 5,United Services Recreation Club,17:00,"2-3(3-1,0-3,1-3,3-0,0-3)",5,27/11/2021
Perrier Sergio Tacchini KCC 9,v,Sha Tin Squash Rackets Club 7,Kowloon Cricket Club,17:00,"1-4(0-3,0-3,3-0,0-3,0-3)",5,27/11/2021
i-Mask Advance Squash Club 8,v,TNG 5,Cornwall Street Squash Centre,17:00,"2-3(0-3,0-3,3-2,3-1,CR)",5,27/11/2021
Vitality Squash 3,v,Happy Squash 3,HK Squash Centre,17:00,"3-2(3-0,2-3,2-3,3-1,3-0)",5,27/11/2021
Fusion Squash Club 5,v,Happy Squash 3,HK Squash Centre,17:00,"5-0(3-0,3-0,3-1,3-1,3-0)",6,04/12/2021
TNG 5,v,Vitality Squash 3,Cornwall Street Squash Centre,17:00,"1-4(0-3,0-3,3-0,0-3,1-3)",6,04/12/2021
Perrier Sergio Tacchini KCC 9,v,i-Mask Advance Squash Club 8,Kowloon Cricket Club,17:00,"0-5(WO,0-3,0-3,0-3,0-3)",6,04/12/2021
United Services Recreation Club 5,v,Sha Tin Squash Rackets Club 7,United Services Recreation Club,17:00,"1-4(0-3,0-3,0-3,3-1,0-3)",6,04/12/2021
Sha Tin Squash Rackets Club 7,v,Fusion Squash Club 5,Cornwall Street Squash Centre,17:00,"4-1(3-1,3-0,3-0,2-3,CR)",7,11/12/2021
i-Mask Advance Squash Club 8,v,United Services Recreation Club 5,Cornwall Street Squash Centre,17:00,"3-2(0-3,0-3,3-2,3-1,3-1)",7,11/12/2021
Vitality Squash 3,v,Perrier Sergio Tacchini KCC 9,HK Squash Centre,17:00,"4-1(3-0,3-2,1-3,3-1,3-0)",7,11/12/2021
