Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
The Hong Kong Jockey Club Div 10,v,Old Squash Fellows,HKJC Sha Tin Club House,19:00,"3-2(0-3,3-2,3-0,3-0,0-3)",1,04/10/2021
Social Squash Team,v,Ossan's Squash,HK Squash Centre,19:00,"1-4(3-1,1-3,2-3,1-3,0-3)",1,04/10/2021
Friend Club 6,v,The Squash Club 2,Cornwall Street Squash Centre,19:00,"3-2(3-0,3-0,1-3,0-3,3-2)",1,04/10/2021
United Services Recreation Club 3,v,Twister 2,United Services Recreation Club,19:00,"1-4(0-3,3-2,2-3,1-3,2-3)",1,04/10/2021
Hong Kong Cricket Club 4,v,Friend Club 5,Hong Kong Cricket Club,19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",1,04/10/2021
Hong Kong Football Club 10,v,[BYE],,,,1,04/10/2021
Hong Kong Cricket Club 4,v,Hong Kong Football Club 10,Hong Kong Cricket Club,19:00,"2-3(3-0,1-3,0-3,0-3,3-1)",2,11/10/2021
Friend Club 5,v,Twister 2,Cornwall Street Squash Centre,19:00,"2-3(3-0,0-3,3-1,0-3,0-3)",2,11/10/2021
Friend Club 6,v,United Services Recreation Club 3,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-1,3-0,3-1,3-1)",2,11/10/2021
The Squash Club 2,v,Ossan's Squash,Cornwall Street Squash Centre,19:00,"2-3(0-3,0-3,3-2,3-2,0-3)",2,11/10/2021
Social Squash Team,v,The Hong Kong Jockey Club Div 10,HK Squash Centre,19:00,"3-2(1-3,0-3,3-1,3-2,3-0)",2,11/10/2021
Old Squash Fellows,v,[BYE],,,,2,11/10/2021
Old Squash Fellows,v,Social Squash Team,HK Squash Centre,19:00,"1-4(3-0,0-3,0-3,1-3,0-3)",3,18/10/2021
The Hong Kong Jockey Club Div 10,v,The Squash Club 2,HKJC Sha Tin Club House,19:00,"2-3(3-0,0-3,1-3,1-3,3-0)",3,18/10/2021
United Services Recreation Club 3,v,Ossan's Squash,United Services Recreation Club,19:00,"1-4(1-3,1-3,0-3,0-3,WO)",3,18/10/2021
Friend Club 6,v,Friend Club 5,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-1,3-0,3-1,3-0)",3,18/10/2021
Hong Kong Football Club 10,v,Twister 2,Hong Kong Football Club,19:00,"3-2(3-0,3-2,1-3,3-0,2-3)",3,18/10/2021
Hong Kong Cricket Club 4,v,[BYE],,,,3,18/10/2021
Hong Kong Cricket Club 4,v,Twister 2,Hong Kong Cricket Club,19:00,"3-2(3-1,0-3,3-1,0-3,3-0)",4,25/10/2021
Friend Club 6,v,Hong Kong Football Club 10,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-2,3-1,3-1,3-2)",4,25/10/2021
Friend Club 5,v,Ossan's Squash,Cornwall Street Squash Centre,19:00,"1-4(0-3,0-3,3-1,1-3,0-3)",4,25/10/2021
