Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
7NT,v,Sha Tin Squash Rackets Club 4,Cornwall Street Squash Centre,19:00,"1-4(1-3,0-3,3-0,1-3,1-3)",6,16/11/2021
Star River 2,v,[BYE],,,,6,16/11/2021
7NT,v,Star River 2,Cornwall Street Squash Centre,19:00,"3-2(3-1,3-1,2-3,3-0,0-3)",7,23/11/2021
Hong Kong Football Club 15,v,Sha Tin Squash Rackets Club 4,Hong Kong Football Club,19:00,"5-0(3-1,3-0,3-0,3-0,3-2)",7,23/11/2021
Kinetic 3,v,Invader Squash,HK Squash Centre,19:00,"2-3(0-3,3-2,0-3,3-0,0-3)",7,23/11/2021
i-Mask Advance Squash Club 6,v,[BYE],,,,7,23/11/2021
Invader Squash,v,i-Mask Advance Squash Club 6,Harbour Road Sports Centre,19:00,"5-0(3-1,3-1,3-0,3-0,CR)",8,30/11/2021
Sha Tin Squash Rackets Club 4,v,Kinetic 3,Cornwall Street Squash Centre,19:00,"2-3(3-2,3-0,0-3,1-3,0-3)",8,30/11/2021
Star River 2,v,Hong Kong Football Club 15,Cornwall Street Squash Centre,19:00,"3-2(3-1,0-3,3-2,3-2,0-3)",8,30/11/2021
7NT,v,[BYE],,,,8,30/11/2021
7NT,v,Hong Kong Football Club 15,Cornwall Street Squash Centre,19:00,"0-5(0-3,2-3,0-3,2-3,0-3)",9,07/12/2021
Kinetic 3,v,Star River 2,HK Squash Centre,19:00,"4-1(3-0,0-3,3-0,3-0,3-0)",9,07/12/2021
i-Mask Advance Squash Club 6,v,Sha Tin Squash Rackets Club 4,Cornwall Street Squash Centre,19:00,"2-3(1-3,0-3,3-1,3-0,0-3)",9,07/12/2021
Invader Squash,v,[BYE],,,,9,07/12/2021
Sha Tin Squash Rackets Club 4,v,Invader Squash,Cornwall Street Squash Centre,19:00,"1-4(0-3,3-0,0-3,1-3,0-3)",10,14/12/2021
Star River 2,v,i-Mask Advance Squash Club 6,Cornwall Street Squash Centre,19:00,"1-4(0-3,0-3,2-3,3-0,0-3)",10,14/12/2021
7NT,v,Kinetic 3,Cornwall Street Squash Centre,19:00,"3-2(0-3,3-0,3-0,0-3,3-2)",10,14/12/2021
Hong Kong Football Club 15,v,[BYE],,,,10,14/12/2021
Kinetic 3,v,Hong Kong Football Club 15,HK Squash Centre,19:00,"1-4(2-3,0-3,3-2,2-3,0-3)",11,04/01/2022
i-Mask Advance Squash Club 6,v,7NT,Cornwall Street Squash Centre,19:00,"3-2(3-0,0-3,3-0,0-3,3-0)",11,04/01/2022
Invader Squash,v,Star River 2,Harbour Road Sports Centre,19:00,"5-0(3-0,3-2,3-0,3-1,3-0)",11,04/01/2022
Sha Tin Squash Rackets Club 4,v,[BYE],,,,11,04/01/2022
Star River 2,v,Sha Tin Squash Rackets Club 4,Cornwall Street Squash Centre,19:00,,12,11/01/2022
7NT,v,Invader Squash,Cornwall Street Squash Centre,19:00,,12,11/01/2022
Hong Kong Football Club 15,v,i-Mask Advance Squash Club 6,Hong Kong Football Club,19:00,,12,11/01/2022
Kinetic 3,v,[BYE],,,,12,11/01/2022
i-Mask Advance Squash Club 6,v,Kinetic 3,Cornwall Street Squash Centre,19:00,,13,18/01/2022
Invader Squash,v,Hong Kong Football Club 15,Harbour Road Sports Centre,19:00,,13,18/01/2022
Sha Tin Squash Rackets Club 4,v,7NT,Cornwall Street Squash Centre,19:00,,13,18/01/2022
Star River 2,v,[BYE],,,,13,18/01/2022
Star River 2,v,7NT,Cornwall Street Squash Centre,19:00,,14,25/01/2022
Hong Kong Football Club 15,v,Sha Tin Squash Rackets Club 4,Hong Kong Football Club,19:00,,14,25/01/2022
Invader Squash,v,Kinetic 3,Harbour Road Sports Centre,19:00,,14,25/01/2022
i-Mask Advance Squash Club 6,v,[BYE],,,,14,25/01/2022
Invader Squash,v,i-Mask Advance Squash Club 6,Harbour Road Sports Centre,19:00,,15,15/02/2022
Kinetic 3,v,Sha Tin Squash Rackets Club 4,HK Squash Centre,19:00,,15,15/02/2022
Hong Kong Football Club 15,v,Star River 2,Hong Kong Football Club,19:00,,15,15/02/2022
7NT,v,[BYE],,,,15,15/02/2022
Hong Kong Football Club 15,v,7NT,Hong Kong Football Club,19:00,,16,22/02/2022
Star River 2,v,Kinetic 3,Cornwall Street Squash Centre,19:00,,16,22/02/2022
Sha Tin Squash Rackets Club 4,v,i-Mask Advance Squash Club 6,Cornwall Street Squash Centre,19:00,,16,22/02/2022
Invader Squash,v,[BYE],,,,16,22/02/2022
Invader Squash,v,Sha Tin Squash Rackets Club 4,Harbour Road Sports Centre,19:00,,17,01/03/2022
i-Mask Advance Squash Club 6,v,Star River 2,Cornwall Street Squash Centre,19:00,,17,01/03/2022
Kinetic 3,v,7NT,HK Squash Centre,19:00,,17,01/03/2022
Hong Kong Football Club 15,v,[BYE],,,,17,01/03/2022
Hong Kong Football Club 15,v,Kinetic 3,Hong Kong Football Club,19:00,,18,08/03/2022
7NT,v,i-Mask Advance Squash Club 6,Cornwall Street Squash Centre,19:00,,18,08/03/2022
Star River 2,v,Invader Squash,Cornwall Street Squash Centre,19:00,,18,08/03/2022
Sha Tin Squash Rackets Club 4,v,[BYE],,,,18,08/03/2022
Sha Tin Squash Rackets Club 4,v,Star River 2,Cornwall Street Squash Centre,19:00,,19,15/03/2022
Invader Squash,v,7NT,Harbour Road Sports Centre,19:00,,19,15/03/2022
i-Mask Advance Squash Club 6,v,Hong Kong Football Club 15,Cornwall Street Squash Centre,19:00,,19,15/03/2022
Kinetic 3,v,[BYE],,,,19,15/03/2022
Kinetic 3,v,i-Mask Advance Squash Club 6,HK Squash Centre,19:00,,20,22/03/2022
Hong Kong Football Club 15,v,Invader Squash,Hong Kong Football Club,19:00,,20,22/03/2022
7NT,v,Sha Tin Squash Rackets Club 4,Cornwall Street Squash Centre,19:00,,20,22/03/2022
Star River 2,v,[BYE],,,,20,22/03/2022
i-Mask Advance Squash Club 6,v,Invader Squash,Cornwall Street Squash Centre,19:00,,21,29/03/2022
Kinetic 3,v,Sha Tin Squash Rackets Club 4,HK Squash Centre,19:00,,21,29/03/2022
Hong Kong Football Club 15,v,Star River 2,Hong Kong Football Club,19:00,,21,29/03/2022
7NT,v,[BYE],,,,21,29/03/2022
