Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
United Services Recreation Club M3,v,Jaws Master,United Services Recreation Club,18:30,"2-3(0-3,0-3,1-3,3-0,3-0)",1,07/10/2021
Friend Club Master,v,American Club - Yacht Club,Masters - Cornwall Street Squash Centre,18:30,"1-4(3-1,0-3,0-3,0-3,2-3)",1,07/10/2021
Howards Folly Wine LRC Master 3,v,Hong Kong Cricket Club M3,Ladies Recreation Club,18:30,"3-2(3-0,3-0,3-0,2-3,0-3)",1,07/10/2021
Hong Kong Football Club M3B,v,Hong Kong Football Club M3A,Hong Kong Football Club,18:30,"2-3(3-0,1-3,2-3,2-3,3-0)",1,07/10/2021
Hong Kong Football Club M3A,v,Howards Folly Wine LRC Master 3,Hong Kong Football Club,18:30,"0-5(0-3,0-3,1-3,1-3,0-3)",2,21/10/2021
Hong Kong Cricket Club M3,v,Friend Club Master,Hong Kong Cricket Club,18:30,"4-1(2-3,3-0,3-0,3-0,WO)",2,21/10/2021
American Club - Yacht Club,v,United Services Recreation Club M3,American Club,18:30,"2-3(0-3,3-0,2-3,3-1,2-3)",2,21/10/2021
Jaws Master,v,Hong Kong Football Club M3B,Masters - HK Squash Centre,18:30,"1-4(3-1,0-3,0-3,1-3,0-3)",2,21/10/2021
Jaws Master,v,American Club - Yacht Club,Masters - HK Squash Centre,18:30,"3-2(3-0,3-1,3-0,0-3,0-3)",3,28/10/2021
United Services Recreation Club M3,v,Hong Kong Cricket Club M3,United Services Recreation Club,18:30,"3-2(3-2,3-0,0-3,3-1,2-3)",3,28/10/2021
Friend Club Master,v,Hong Kong Football Club M3A,Masters - Cornwall Street Squash Centre,18:30,"2-3(3-1,0-3,1-3,0-3,3-0)",3,28/10/2021
Hong Kong Football Club M3B,v,Howards Folly Wine LRC Master 3,Hong Kong Football Club,18:30,"1-4(0-3,2-3,3-2,0-3,1-3)",3,28/10/2021
Howards Folly Wine LRC Master 3,v,Friend Club Master,Ladies Recreation Club,18:30,"5-0(3-0,3-0,3-0,CR,CR)",4,04/11/2021
Hong Kong Football Club M3A,v,United Services Recreation Club M3,Hong Kong Football Club,18:30,"2-3(2-3,3-1,2-3,3-0,2-3)",4,04/11/2021
Hong Kong Cricket Club M3,v,Jaws Master,Hong Kong Cricket Club,18:30,"3-2(0-3,3-2,3-1,0-3,3-0)",4,04/11/2021
American Club - Yacht Club,v,[BYE],,,,4,04/11/2021
American Club - Yacht Club,v,Hong Kong Cricket Club M3,American Club,18:30,"2-3(3-1,1-3,0-3,0-3,3-0)",5,11/11/2021
Jaws Master,v,Hong Kong Football Club M3A,Masters - HK Squash Centre,18:30,"2-3(3-2,3-0,0-3,0-3,0-3)",5,11/11/2021
United Services Recreation Club M3,v,Howards Folly Wine LRC Master 3,United Services Recreation Club,18:30,"1-4(3-0,1-3,2-3,1-3,1-3)",5,11/11/2021
Hong Kong Football Club M3B,v,Friend Club Master,Hong Kong Football Club,18:30,"3-2(3-1,3-0,1-3,1-3,3-0)",5,11/11/2021
United Services Recreation Club M3,v,Friend Club Master,United Services Recreation Club,18:30,"3-2(3-0,3-1,1-3,3-0,0-3)",6,18/11/2021
Howards Folly Wine LRC Master 3,v,Jaws Master,Ladies Recreation Club,18:30,"3-2(0-3,1-3,3-1,3-0,3-0)",6,18/11/2021
Hong Kong Football Club M3A,v,American Club - Yacht Club,Hong Kong Football Club,18:30,"3-2(1-3,0-3,3-1,3-1,3-0)",6,18/11/2021
Hong Kong Cricket Club M3,v,Hong Kong Football Club M3B,Hong Kong Cricket Club,18:30,"5-0(3-2,3-0,3-0,3-0,3-0)",6,18/11/2021
Hong Kong Cricket Club M3,v,Hong Kong Football Club M3A,Hong Kong Cricket Club,18:30,"3-2(3-0,3-0,1-3,1-3,3-2)",7,25/11/2021
American Club - Yacht Club,v,Howards Folly Wine LRC Master 3,American Club,18:30,"0-5(0-3,2-3,0-3,0-3,0-3)",7,25/11/2021
Jaws Master,v,Friend Club Master,Masters - HK Squash Centre,18:30,"2-3(0-3,3-2,0-3,3-0,1-3)",7,25/11/2021
Hong Kong Football Club M3B,v,United Services Recreation Club M3,Hong Kong Football Club,18:30,"2-3(0-3,3-1,3-2,0-3,0-3)",7,25/11/2021
Jaws Master,v,United Services Recreation Club M3,Masters - HK Squash Centre,18:30,"1-4(1-3,0-3,3-1,2-3,0-3)",8,02/12/2021
American Club - Yacht Club,v,Friend Club Master,American Club,18:30,"2-3(3-0,0-3,0-3,3-0,2-3)",8,02/12/2021
Hong Kong Cricket Club M3,v,Howards Folly Wine LRC Master 3,Hong Kong Cricket Club,18:30,"4-1(3-2,3-0,3-0,3-2,1-3)",8,02/12/2021
Hong Kong Football Club M3A,v,Hong Kong Football Club M3B,Hong Kong Football Club,18:30,"3-2(3-1,2-3,3-1,1-3,3-1)",8,02/12/2021
