Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Kowloon Cricket Club 9,Kowloon Cricket Club,2.25,1.3333333333333333,0.9166666666666667
Kinetic 3,HK Squash Centre,1.7142857142857142,1.0,0.7142857142857142
Twister,Cornwall Street Squash Centre,4.0,3.4,0.6000000000000001
i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,3.0,2.5,0.5
Hong Kong Football Club 9,Hong Kong Football Club,3.5714285714285716,3.142857142857143,0.4285714285714288
The Hong Kong Jockey Club Div 9,HKJC Sha Tin Club House,2.4285714285714284,2.375,0.05357142857142838
Centre Squash,HK Squash Centre,2.857142857142857,2.8333333333333335,0.023809523809523725
HKPF Squash Team,Cornwall Street Squash Centre,2.25,2.25,0.0
BOSS,Cornwall Street Squash Centre,0.6666666666666666,0.8,-0.13333333333333341
The Squash Club 2,Cornwall Street Squash Centre,4.0,5.0,-1.0
