Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Hong Kong Football Club 6A,Hong Kong Football Club,3.8,3.0,0.7999999999999998
Hong Kong Cricket Club D6,Hong Kong Cricket Club,2.0,1.5,0.5
Global Squash 1,HK Squash Centre,2.2,1.7142857142857142,0.485714285714286
Ladies Recreation Club Div 6,Ladies Recreation Club,2.5,2.142857142857143,0.3571428571428572
Kowloon Cricket Club 6A,Kowloon Cricket Club,3.125,2.8,0.3250000000000002
Hong Kong Football Club 6B,Hong Kong Football Club,2.4,2.1666666666666665,0.2333333333333334
Hong Kong Football Club 6C,Hong Kong Football Club,2.4,2.1666666666666665,0.2333333333333334
Uncles,Cornwall Street Squash Centre,3.125,3.1666666666666665,-0.04166666666666652
Electrify Squash Div 6,HK Squash Centre,1.8333333333333333,2.0,-0.16666666666666674
Kowloon Cricket Club 6B,Kowloon Cricket Club,4.2,4.625,-0.4249999999999998
Fusion Squash Club 1,HK Squash Centre,1.8333333333333333,2.2857142857142856,-0.45238095238095233
X-Alpha 3,Cornwall Street Squash Centre,1.3333333333333333,2.2,-0.8666666666666669
