Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Royal Hong Kong Yacht Club Div 12,100.0,100.0,100.0,50.0,50.0,80.0,10
Star River 1,100.0,100.0,100.0,100.0,0.0,80.0,5
Hong Kong Football Club 12B,50.0,50.0,50.0,50.0,0.0,40.0,10
CSD Squash Team,100.0,100.0,0.0,0.0,0.0,40.0,10
Global Squash 2,0.0,100.0,0.0,100.0,0.0,40.0,5
Sha Tin 5,0.0,0.0,0.0,100.0,100.0,40.0,5
Winter Warriors,100.0,0.0,100.0,0.0,0.0,40.0,5
Physical Chess 4,0.0,0.0,0.0,0.0,100.0,20.0,5
Hong Kong Football Club 12A,0.0,100.0,0.0,0.0,0.0,20.0,2
SKCSC Div 12,0.0,0.0,0.0,0.0,0.0,0.0,10
Latecomers,0.0,0.0,0.0,0.0,0.0,0.0,5
