Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Hong Kong Football Club 12B,Hong Kong Football Club,2.5,1.5,1.0
ZOMA,Cornwall Street Squash Centre,3.2857142857142856,2.375,0.9107142857142856
Sea Bear,Cornwall Street Squash Centre,4.142857142857143,3.4285714285714284,0.7142857142857149
Hong Kong Racketlon Assoication 2,HK Squash Centre,1.4285714285714286,0.7142857142857143,0.7142857142857143
North District Sports Association 1,Cornwall Street Squash Centre,4.285714285714286,3.8333333333333335,0.4523809523809521
CSD Squash Team,HK Squash Centre,1.1428571428571428,0.7142857142857143,0.4285714285714285
Winter Warriors,HK Squash Centre,3.1666666666666665,2.8333333333333335,0.33333333333333304
South China Athletic Association,HK Squash Centre,3.0,2.7142857142857144,0.2857142857142856
Alpha CUHK,Cornwall Street Squash Centre,4.0,3.857142857142857,0.1428571428571428
Star River 2,Cornwall Street Squash Centre,2.375,2.2857142857142856,0.08928571428571441
Latecomers,HK Squash Centre,0.8571428571428571,0.8571428571428571,0.0
Hong Kong Football Club 12A,Hong Kong Football Club,2.6666666666666665,2.7,-0.03333333333333366
