Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Bravo D10,60.0,20.0,40.0,40.0,0.0,32.0
Thunder 2,75.0,-25.0,0.0,50.0,33.33333333333334,26.66666666666667
Hong Kong Cricket Club D10,4.166666666666657,5.555555555555557,38.888888888888886,54.16666666666666,25.0,25.555555555555543
Mercury,16.666666666666664,35.714285714285715,19.047619047619044,33.33333333333333,16.66666666666667,24.285714285714285
i-Mask Advance Squash Club 4,-25.0,25.0,25.0,50.0,0.0,14.999999999999996
Sha Tin 4,0.0,0.0,25.0,25.0,0.0,10.0
Kwai Tsing District Squash Club,15.0,15.0,-15.0,15.0,6.666666666666657,7.333333333333329
RELAY 1,0.0,0.0,0.0,0.0,-16.66666666666667,-3.333333333333343
United Services Recreation Club 3,-33.33333333333333,0.0,-22.22222222222223,22.222222222222214,11.111111111111114,-4.44444444444445
Banbil,33.33333333333333,-16.66666666666667,-16.666666666666657,0.0,-30.0,-6.0
Squashathon Advance,16.666666666666664,-23.80952380952381,-28.57142857142857,19.047619047619044,-50.0,-13.333333333333336
