Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Hong Kong Cricket Club D7B,25.0,45.833333333333336,45.833333333333336,-12.5,19.04761904761905,24.642857142857146
i-Mask Advance Squash Club 1,0.0,0.0,40.0,0.0,20.0,12.0
Thunder 1,26.666666666666657,26.666666666666657,-6.666666666666671,-23.333333333333336,33.33333333333333,11.333333333333329
Kinetic 1,-37.5,37.5,12.5,-37.5,69.04761904761904,8.809523809523814
Xavier,-25.0,50.0,25.0,-25.0,0.0,5.0
Hong Kong Football Club 7A,60.71428571428571,3.5714285714285694,-3.5714285714285694,-19.642857142857146,-28.57142857142857,2.5
Hong Kong Cricket Club D7A,-26.19047619047619,0.0,-4.166666666666671,23.809523809523803,16.666666666666664,2.0238095238095113
Physical Chess 2,15.0,15.0,-5.0,-5.0,-26.66666666666667,-1.3333333333333428
UST,40.0,-20.0,-40.0,-35.0,25.0,-6.0
Hong Kong Football Club 7B,-21.42857142857143,1.7857142857142918,-37.5,-10.714285714285708,12.5,-11.07142857142857
Social Squash Team,14.285714285714285,0.0,-42.857142857142854,0.0,-38.0952380952381,-13.333333333333336
