Team Name,Home,Average Home Score,Average Away Score,Difference
Vitality Squash 2,HK Squash Centre,3.5,1.0,2.5
North District Sports Association 3,Cornwall Street Squash Centre,3.3333333333333335,1.0,2.3333333333333335
TNG 4,Cornwall Street Squash Centre,4.0,2.3333333333333335,1.6666666666666665
Orion Squash,Cornwall Street Squash Centre,4.5,3.5,1.0
Hong Kong Football Club 19,Hong Kong Football Club,1.5,0.75,0.75
Hong Kong Cricket Club 8,Hong Kong Cricket Club,2.5,2.0,0.5
SKYERS,HK Squash Centre,3.3333333333333335,3.5,-0.16666666666666652
