Team Name,Home,Average Home Score,Average Away Score,Difference
Fusion Squash Club 3,HK Squash Centre,3.6,1.75,1.85
Smart Squash 2,Tai Po Sports Ground,3.4,1.8,1.5999999999999999
i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,5.0,3.6,1.4
Kinetic 1,Yuen Long Jockey Club Squash Courts,1.4,0.2,1.2
Happy Squash Maru,Tai Wo Hau Squash Centre,4.166666666666667,3.5,0.666666666666667
United Services Recreation Club 4,United Services Recreation Club,1.4,1.0,0.3999999999999999
Squashaholic,Cornwall Street Squash Centre,0.3333333333333333,0.16666666666666666,0.16666666666666666
YLJR 2,Yuen Long Jockey Club Squash Courts,3.0,3.4,-0.3999999999999999
Friend Club 7,HK Squash Centre,3.2,4.5,-1.2999999999999998
