Team Name,Home,Average Home Score,Average Away Score,Difference
Star River 2,Cornwall Street Squash Centre,2.3333333333333335,0.5,1.8333333333333335
Hong Kong Football Club 15,Hong Kong Football Club,5.0,4.0,1.0
Kinetic 3,HK Squash Centre,2.8,2.0,0.7999999999999998
Sha Tin Squash Rackets Club 4,Cornwall Street Squash Centre,1.3333333333333333,1.0,0.33333333333333326
Invader Squash,Harbour Road Sports Centre,3.6666666666666665,3.3333333333333335,0.33333333333333304
7NT,Cornwall Street Squash Centre,1.0,1.0,0.0
i-Mask Advance Squash Club 6,Cornwall Street Squash Centre,0.0,1.0,-1.0
