Team Name,Home,Average Home Score,Average Away Score,Difference
Kinetic 2,HK Squash Centre,4.0,2.3333333333333335,1.6666666666666665
Vicci's Balls,HK Squash Centre,0.5,0.0,0.5
Centre Squash,HK Squash Centre,3.0,3.0,0.0
Hong Kong Football Club 13,Hong Kong Football Club,3.0,3.4,-0.3999999999999999
Alpha CUHK,Cornwall Street Squash Centre,2.0,2.5,-0.5
VISIONS,HK Squash Centre,0.0,1.0,-1.0
Banbil,HK Squash Centre,2.5,4.5,-2.0
