Team Name,Home,Average Home Score,Average Away Score,Difference
Revolution,HK Squash Centre,3.5,1.75,1.75
Studio Pro,HK Squash Centre,3.0,2.25,0.75
Squashathon Zero,Cornwall Street Squash Centre,4.0,3.5,0.5
i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,2.5,2.0,0.5
Hong Kong Cricket Club 6,Hong Kong Cricket Club,1.6,1.25,0.3500000000000001
EdUHK,Cornwall Street Squash Centre,0.3333333333333333,0.0,0.3333333333333333
TOMCAT,Cornwall Street Squash Centre,3.0,4.0,-1.0
Sha Tin Squash Rackets Club 3,Cornwall Street Squash Centre,3.0,4.333333333333333,-1.333333333333333
Xavier,Cornwall Street Squash Centre,3.0,5.0,-2.0
