Home Team,Away Team,Venue,Match Week,Date
Global Squash 1,Hong Kong Football Club 6B,HK Squash Centre,21,2026-04-20
Ladies Recreation Club Div 6,Hong Kong Football Club 6A,Ladies Recreation Club,21,2026-04-20
Fusion Squash Club 1,X-Alpha 3,HK Squash Centre,21,2026-04-20
Hong Kong Cricket Club D6,Kowloon Cricket Club 6A,Hong Kong Cricket Club,21,2026-04-20
Hong Kong Football Club 6B,Electrify Squash Div 6,Hong Kong Football Club,22,2026-04-27
Hong Kong Football Club 6A,X-Alpha 3,Hong Kong Football Club,22,2026-04-27
Global Squash 1,Kowloon Cricket Club 6A,HK Squash Centre,22,2026-04-27
Ladies Recreation Club Div 6,Uncles,Ladies Recreation Club,22,2026-04-27
Kowloon Cricket Club 6B,Hong Kong Football Club 6C,Kowloon Cricket Club,22,2026-04-27
Fusion Squash Club 1,Hong Kong Cricket Club D6,HK Squash Centre,22,2026-04-27
