Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11,12
Kowloon Cricket Club 6B,22,20.204204204204203,1.795795795795796,110.56956956956957,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong Football Club 6A,22,15.84884884884885,6.151151151151151,86.37837837837839,100.00000000000001,0.0,78.17817817817819,21.72172172172172,0.10010010010010009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uncles,22,14.815815815815816,7.1841841841841845,84.11211211211211,99.5995995995996,0.0,21.82182182182182,74.17417417417418,3.6036036036036037,0.40040040040040037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong Football Club 6B,22,13.733733733733734,8.266266266266266,75.93093093093093,68.96896896896898,0.0,0.0,4.1041041041041035,64.86486486486487,30.83083083083083,0.20020020020020018,0.0,0.0,0.0,0.0,0.0,0.0
Kowloon Cricket Club 6A,22,12.94994994994995,9.05005005005005,74.61161161161161,31.431431431431434,0.0,0.0,0.0,31.431431431431434,67.86786786786787,0.7007007007007007,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong Football Club 6C,22,11.038038038038039,10.961961961961961,64.32732732732732,0.0,0.0,0.0,0.0,0.0,0.9009009009009009,97.997997997998,1.001001001001001,0.10010010010010009,0.0,0.0,0.0,0.0
Electrify Squash Div 6,22,10.088088088088089,11.911911911911911,55.47847847847848,0.0,0.0,0.0,0.0,0.0,0.0,0.8008008008008007,55.45545545545546,35.83583583583583,6.306306306306306,1.6016016016016015,0.0,0.0
Ladies Recreation Club Div 6,22,8.292292292292291,13.707707707707709,55.226226226226224,0.0,0.0,0.0,0.0,0.0,0.0,0.3003003003003003,39.73973973973974,46.346346346346344,11.711711711711711,1.9019019019019021,0.0,0.0
Global Squash 1,22,6.133133133133133,15.866866866866866,50.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.003003003003003,13.413413413413414,50.85085085085085,32.032032032032035,0.7007007007007007,0.0
Fusion Squash Club 1,22,9.154154154154154,12.845845845845846,48.41541541541542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8008008008008007,4.3043043043043046,30.430430430430434,60.16016016016016,4.3043043043043046,0.0
Hong Kong Cricket Club D6,22,4.962962962962963,17.037037037037038,41.998998998999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7007007007007007,4.3043043043043046,86.48648648648648,8.508508508508509
X-Alpha 3,22,4.778778778778779,17.22122122122122,36.28428428428428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.508508508508509,91.4914914914915
