Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club 1A,50.0,80.0,100.0,76.66666666666667,27
Hong Kong Cricket Club 1,80.0,60.0,40.0,60.0,30
Hong Kong Football Club 1A,50.0,50.0,70.0,56.666666666666664,30
FWD,50.0,80.0,11.11111111111111,47.03703703703704,29
Hong Kong Football Club 1B,40.0,10.0,44.44444444444444,31.48148148148148,29
Kowloon Cricket Club 1B,30.0,20.0,44.44444444444444,31.48148148148148,29
