Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
JESSICA L3,50.0,80.0,60.0,63.333333333333336,30
i-Mask Advance Squash Club L3,50.0,50.0,60.0,53.333333333333336,30
Hong Kong Football Club L3B,80.0,40.0,30.0,50.0,30
Hong Kong Cricket Club Rockettes,30.0,70.0,40.0,46.666666666666664,30
Hong Kong Football Club L3A,40.0,20.0,70.0,43.333333333333336,30
Hong Kong Football Club L3C,50.0,40.0,40.0,43.333333333333336,30
