Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Electrify Squash Div 13,80.0,100.0,90.0,90.0,88.88888888888889,89.77777777777779,49
Sha Tin 6,88.88888888888889,77.77777777777779,55.55555555555556,66.66666666666666,80.0,73.77777777777779,41
SocGen Squash,50.0,55.55555555555556,77.77777777777779,62.5,83.33333333333334,65.83333333333334,42
HKIS Div 13,25.0,37.5,57.14285714285714,66.66666666666666,100.0,57.26190476190476,31
Fusion Squash Club 2,44.44444444444444,66.66666666666666,44.44444444444444,62.5,57.14285714285714,55.03968253968253,42
Energy Squash Club 2,0.0,75.0,87.5,57.14285714285714,25.0,48.92857142857143,35
i-Mask Advance Squash Club 5,85.71428571428571,57.14285714285714,42.857142857142854,0.0,33.33333333333333,43.80952380952381,28
Energy Squash Club 1,33.33333333333333,33.33333333333333,55.55555555555556,42.857142857142854,50.0,43.01587301587301,38
X-Alpha 5,75.0,14.285714285714285,28.57142857142857,42.857142857142854,40.0,40.14285714285714,34
Kinetic 4,50.0,10.0,30.0,22.22222222222222,33.33333333333333,29.111111111111107,45
Yuen Long District Sports Association Limited,37.5,12.5,14.285714285714285,33.33333333333333,33.33333333333333,26.190476190476186,35
Happy Squash 4,30.0,50.0,10.0,22.22222222222222,0.0,22.444444444444446,48
