Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Winter Warriors,90.0,80.0,66.66666666666666,55.55555555555556,71.42857142857143,72.73015873015873,45.0
Alpha CUHK,90.0,70.0,60.0,90.0,50.0,72.0,48.0
South China Athletic Association,70.0,60.0,100.0,37.5,57.14285714285714,64.92857142857142,45.0
North District Sports Association 1,33.33333333333333,100.0,55.55555555555556,75.0,50.0,62.77777777777777,43.0
Hong Kong Football Club 12A,10.0,70.0,60.0,77.77777777777779,75.0,58.55555555555556,47.0
Sea Bear,20.0,60.0,77.77777777777779,66.66666666666666,55.55555555555556,56.0,47.0
CSD Squash Team,80.0,50.0,14.285714285714285,50.0,0.0,38.857142857142854,31.0
Hong Kong Racketlon Assoication 2,40.0,20.0,66.66666666666666,12.5,40.0,35.83333333333333,42.0
ZOMA,40.0,20.0,33.33333333333333,44.44444444444444,37.5,35.05555555555556,46.0
Hong Kong Football Club 12B,10.0,40.0,33.33333333333333,44.44444444444444,37.5,33.05555555555556,46.0
Star River 2,40.0,30.0,0.0,25.0,50.0,29.0,44.0
Latecomers,77.77777777777779,0.0,11.11111111111111,11.11111111111111,0.0,20.000000000000004,40.0
