Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club L1A,7,6,1,21,15,6,0,2,0,0
Hong Kong Football Club L1,6,3,3,14,11,7,0,0,0,0
JESSICA L1,7,3,4,13,10,11,1,1,0,0
Kowloon Cricket Club L1B,6,3,3,11,8,10,0,0,0,0
Hong Kong Cricket Club L1,6,1,5,5,4,14,2,0,0,0
