Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M1A,7,7,0,24,17,4,0,1,0,0
Hong Kong Football Club M1B,6,4,2,15,11,7,0,1,0,0
Hong Kong Cricket Club M1A,6,3,3,15,12,6,1,1,0,0
Hong Kong Cricket Club M1B,7,1,6,7,6,15,5,1,0,0
Squashathon M+,6,1,5,3,2,16,0,2,0,0
