Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
The Squash Club 3,7,7,0,41,34,1,0,1,0,1
North District Sports Association 1,8,5,3,30,25,15,0,2,0,0
Craigengower Cricket Club,7,5,2,28,23,12,3,0,0,0
Arctic Circle,7,5,2,22,17,18,0,2,0,0
X-Alpha 5,7,3,4,19,16,19,0,2,0,0
MM Squash,7,3,4,18,16,19,3,0,1,0
Star River 2,7,3,4,17,14,21,0,0,0,0
Squashathon SocGen,7,1,6,11,10,25,1,0,0,0
Greenfield,7,0,7,5,5,30,0,0,0,0
