Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club L2B,8,8,0,34,26,6,0,9,0,0
Hong Kong Football Club L2B,8,7,1,32,25,7,0,11,0,0
Hong Kong Cricket Club L2,8,4,4,23,19,13,0,11,0,0
Hong Kong Football Club L2A,8,3,5,18,15,17,0,7,0,0
Kowloon Cricket Club L2A,8,2,6,13,11,21,10,4,0,0
JESSICA L2 [withdrawal],8,0,8,0,0,32,32,0,0,0
