Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L4,7,7,0,29,22,6,0,1,0,1
JESSICA Mochis,7,5,2,24,19,9,3,0,0,0
The Squash Club L4,7,4,3,21,17,11,0,1,0,0
Hong Kong Cricket Club L4,7,4,3,16,12,16,1,3,0,0
Hong Kong Football Club JSA,7,3,4,16,13,15,3,0,0,0
Squashathon Ladies,7,3,4,14,12,16,1,1,1,0
Hong Kong Football Club L4,7,2,5,14,12,16,0,2,0,0
Hong Kong Cricket Club Rockettes,7,3,4,13,10,18,1,1,0,0
Kwai Tsing District Squash Club L4,8,1,7,12,11,21,0,0,0,0
