Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club M3,7,6,1,32,26,9,0,0,0,0
Hong Kong Cricket Club M3,7,5,2,30,25,10,0,1,0,0
Hong Kong Football Club M3A,7,4,3,28,24,11,0,0,0,0
Hong Kong Football Club M3B,7,5,2,24,19,16,0,0,0,0
Royal Hong Kong Yacht Club M3,6,3,3,20,17,13,0,0,0,0
Titlows Squash Master,7,1,6,8,7,28,0,5,0,0
OSF,7,0,7,2,2,33,6,0,0,0
