Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Cricket Club D1,8,6,2,20,14,10,0,0,0,1
Hong Kong Football Club 1A,8,5,3,20,15,9,0,0,0,0
Kowloon Cricket Club 1A,8,4,4,19,15,9,0,1,0,0
Hong Kong Football Club 1B,8,4,4,17,13,11,0,2,0,0
FWD,8,3,5,12,9,15,0,0,0,0
Kowloon Cricket Club 1B,8,2,6,8,6,18,3,0,1,0
