Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
X-Alpha 4,8,6,2,35,29,11,1,14,0,0
Smart Squash 1,8,6,2,34,28,12,0,3,0,0
Happy Squash 3,8,5,3,28,23,17,0,12,0,1
TNG 1,8,4,4,23,19,21,7,6,0,0
Vitality Squash 1,8,3,5,19,17,23,8,8,1,0
Fusion Squash Club 2,8,0,8,4,4,36,27,0,0,0
