Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
RELAY 2,Electrify Squash Div 15,Sir Denys Roberts Squash Court,5,2024-11-23,2.9539769884942473,3.0460230115057527
i-Mask Advance Squash Club 6,TNG 3,Cornwall Street Squash Centre,5,2024-11-23,2.8064032016008005,3.1935967983991995
Squash-On,Fusion Squash Club 3,HK Squash Centre,5,2024-11-23,2.903951975987994,3.096048024012006
Serve - Ivors,Squashathon MeGa,HK Squash Centre,5,2024-11-23,2.8224112056028012,3.1775887943971988
Electrify Squash Div 15,Squashathon MeGa,Cornwall Street Squash Centre,6,2024-11-30,3.708854427213607,2.291145572786393
Fusion Squash Club 3,Serve - Ivors,Cornwall Street Squash Centre,6,2024-11-30,3.4462231115557778,2.5537768884442222
TNG 3,Squash-On,Cornwall Street Squash Centre,6,2024-11-30,2.7548774387193595,3.2451225612806405
RELAY 2,i-Mask Advance Squash Club 6,Sir Denys Roberts Squash Court,6,2024-11-30,3.9044522261130563,2.0955477738869437
Electrify Squash Div 15,Fusion Squash Club 3,HK Squash Centre,7,2025-01-04,3.518759379689845,2.481240620310155
Squashathon MeGa,TNG 3,HK Squash Centre,7,2025-01-04,3.1365682841420712,2.8634317158579288
Serve - Ivors,RELAY 2,HK Squash Centre,7,2025-01-04,2.351175587793897,3.648824412206103
Squash-On,i-Mask Advance Squash Club 6,HK Squash Centre,7,2025-01-04,3.6203101550775387,2.3796898449224613
Squash-On,Electrify Squash Div 15,HK Squash Centre,8,2025-01-11,2.5552776388194096,3.4447223611805904
i-Mask Advance Squash Club 6,Serve - Ivors,Cornwall Street Squash Centre,8,2025-01-11,2.8984492246123064,3.1015507753876936
RELAY 2,Squashathon MeGa,Sir Denys Roberts Squash Court,8,2025-01-11,3.5302651325662833,2.4697348674337167
TNG 3,Fusion Squash Club 3,Cornwall Street Squash Centre,8,2025-01-11,2.660330165082541,3.339669834917459
Electrify Squash Div 15,TNG 3,HK Squash Centre,9,2025-01-18,3.8634317158579288,2.1365682841420712
Fusion Squash Club 3,RELAY 2,HK Squash Centre,9,2025-01-18,2.9249624812406205,3.0750375187593795
Squashathon MeGa,i-Mask Advance Squash Club 6,HK Squash Centre,9,2025-01-18,3.369184592296148,2.630815407703852
