Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Hong Kong Football Club M4B,Hong Kong Football Club,3.25,2.5714285714285716,0.6785714285714284
Hong Kong Football Club M4A,Hong Kong Football Club,3.7142857142857144,3.25,0.4642857142857144
WAKO,Masters - Harbour Road Sports Centre,2.3,2.0,0.2999999999999998
Royal Hong Kong Yacht Club M4,Royal Hong Kong Yacht Club,2.125,2.2,-0.07500000000000018
United Services Recreation Club M4,United Services Recreation Club,3.111111111111111,3.3333333333333335,-0.22222222222222232
Bolton,Masters - HK Squash Centre,1.375,1.6,-0.2250000000000001
SKCSC,Masters - Cornwall Street Squash Centre,3.111111111111111,3.5555555555555554,-0.4444444444444442
Hong Kong Club Blue,HK CLUB,1.1,1.875,-0.7749999999999999
