Team,Played,Won,Lost,Points
Electrify Squash Div 11,2,2,0,12
i-Mask Advance Squash Club 5,2,2,0,11
Alpha CUHK,2,2,0,10
South China Athletic Association,2,1,1,6
ZOMA,2,1,1,5
GMDBB,1,1,0,5
7NT,2,1,1,4
The Zero Squash Club D11,2,0,2,4
Sea Bear,2,0,2,2
Tuen Mun Squash Club,2,0,2,1
Invader Squash,1,0,1,0
