Team,Played,Won,Lost,Points
Smart Squash 1,2,2,0,10
Happy Squash 3,2,2,0,9
X-Alpha 4,2,1,1,8
Vitality Squash 1,2,1,1,5
TNG 1,2,0,2,2
Fusion Squash Club 2,2,0,2,2
