Team,Played,Won,Lost,Points
ERROR,2,2,0,10
Physical Chess 1,2,2,0,9
Hong Kong Football Club 5,2,1,1,8
Squashathon,2,1,1,7
Kowloon Cricket Club 5,1,1,0,6
Happy Squash 2,2,1,1,4
Sha Tin 2,2,0,2,3
United Services Recreation Club 2,1,0,1,1
NEXUS 2,2,0,2,0
