Team,Played,Won,Lost,Points
Hong Kong Football Club 7A,2,2,0,9
Hong Kong Football Club 7B,2,1,1,7
Xavier,2,1,1,7
Hong Kong Cricket Club D7A,2,1,1,6
Social Squash Team,2,1,1,6
Hong Kong Cricket Club D7B,2,1,1,5
Thunder 1,2,1,1,5
Physical Chess 2,1,1,0,5
UST,1,1,0,4
i-Mask Advance Squash Club 1,2,0,2,4
Kinetic 1,2,0,2,2
