Team,Played,Won,Lost,Points
Happy Squash 5,2,2,0,11
Squashathon Junior,2,2,0,11
TKO Junior 2,2,2,0,9
RC,2,1,1,5
NEXUS 4,2,0,2,3
Electrify Squash Div 15,2,0,2,2
Dream Catchers,1,0,1,1
Vitality Squash 3,1,0,1,0
