Team,Played,Won,Lost,Points
Sha Tin 4,2,2,0,12
RELAY 1,2,2,0,11
United Services Recreation Club 3,2,2,0,10
Thunder 2,2,1,1,7
i-Mask Advance Squash Club 4,2,1,1,5
Kwai Tsing District Squash Club,2,1,1,5
Squashathon Advance,2,1,1,4
Banbil,2,0,2,2
Hong Kong Cricket Club D10,1,0,1,2
Mercury,1,0,1,2
Bravo D10,2,0,2,0
