Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8
Squashathon Junior,21,14.18118118118118,6.818818818818819,86.57657657657657,100.0,54.35435435435435,29.629629629629626,16.016016016016017,0.0,0.0,0.0,0.0,0.0
Dream Catchers,21,17.3993993993994,3.6006006006006004,85.4004004004004,100.00000000000001,36.53653653653654,50.550550550550554,12.712712712712712,0.20020020020020018,0.0,0.0,0.0,0.0
Happy Squash 5,21,14.68968968968969,6.31031031031031,82.65965965965967,100.0,9.10910910910911,19.61961961961962,67.26726726726727,4.004004004004004,0.0,0.0,0.0,0.0
TKO Junior 2,21,13.412412412412412,7.587587587587588,74.75775775775776,100.0,0.0,0.20020020020020018,4.004004004004004,95.7957957957958,0.0,0.0,0.0,0.0
Vitality Squash 3,21,8.846846846846846,12.153153153153154,55.112112112112115,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Electrify Squash Div 15,21,7.59059059059059,13.40940940940941,43.28028028028028,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
RC,21,5.58958958958959,15.41041041041041,31.694694694694697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.39039039039038,9.60960960960961
NEXUS 4,21,3.29029029029029,17.70970970970971,28.51851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.60960960960961,90.39039039039038
