Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11,12
The Squash Club 4,22,17.55855855855856,4.441441441441441,101.12712712712712,100.0,50.650650650650654,42.34234234234234,7.007007007007007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Royal Hong Kong Yacht Club Div 14,22,18.31231231231231,3.6876876876876876,100.84984984984985,99.99999999999999,48.548548548548546,48.848848848848846,2.6026026026026026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North District Sports Association 2,22,16.445445445445444,5.554554554554555,93.69669669669669,100.0,0.8008008008008007,8.80880880880881,89.08908908908909,1.3013013013013013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Physical Chess 5,22,14.736736736736736,7.263263263263263,85.36836836836837,100.0,0.0,0.0,1.3013013013013013,98.69869869869869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 Virtues + 1,22,12.743743743743744,9.256256256256256,72.35435435435436,0.0,0.0,0.0,0.0,0.0,69.26926926926927,30.130130130130127,0.6006006006006006,0.0,0.0,0.0,0.0,0.0
TKO Junior 1,22,11.904904904904905,10.095095095095095,69.70070070070071,0.0,0.0,0.0,0.0,0.0,30.630630630630627,66.56656656656656,2.8028028028028027,0.0,0.0,0.0,0.0,0.0
Hong Kong Football Club 14,22,11.134134134134134,10.865865865865866,61.513513513513516,0.0,0.0,0.0,0.0,0.0,0.10010010010010009,3.303303303303303,90.7907907907908,5.605605605605605,0.20020020020020018,0.0,0.0,0.0
RELAY 2,22,8.285285285285285,13.714714714714715,55.272272272272275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.605605605605605,85.18518518518519,9.20920920920921,0.0,0.0,0.0
TNG 3,22,10.38038038038038,11.61961961961962,49.306306306306304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20020020020020018,9.20920920920921,87.18718718718719,2.902902902902903,0.5005005005005005,0.0
Ladies Recreation Club Div 14,22,4.981981981981982,17.01801801801802,40.16516516516516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3023023023023024,51.051051051051054,46.646646646646644,0.0
Squash-On,22,5.4624624624624625,16.53753753753754,39.793793793793796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1011011011011012,46.046046046046044,52.85285285285285,0.0
Fusion Squash Club 4,22,0.05405405405405406,21.945945945945947,7.851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
