Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Uncle,33.33333333333333,33.33333333333333,0.0,66.66666666666666,33.33333333333333,33.33333333333333
Squashathon,60.0,40.0,-20.0,50.0,0.0,26.0
X-Alpha 2,0.0,50.0,33.33333333333333,33.33333333333333,0.0,23.33333333333333
The Squash Club 1,0.0,0.0,100.0,0.0,0.0,20.0
Hong Kong Football Club 5B,41.66666666666666,-50.0,0.0,-33.33333333333333,100.0,11.666666666666664
Happy Squash 2,-16.666666666666657,41.66666666666667,-16.666666666666657,25.0,0.0,6.666666666666671
i-Mask Advance Squash Club 1,0.0,-50.0,50.0,-100.0,100.0,0.0
Hong Kong Football Club 5A,16.666666666666657,-33.33333333333334,-8.333333333333343,-33.33333333333334,50.0,-1.6666666666666714
Hong Kong Racketlon Association 1,-100.0,66.66666666666666,-100.0,-33.33333333333334,100.0,-13.333333333333336
Physical Chess 1,100.0,0.0,-100.0,-100.0,0.0,-20.0
