Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Fusion Squash Club 3,66.66666666666666,66.66666666666666,66.66666666666666,100.0,100.0,80.0
Squashathon MeGa,50.0,75.0,25.0,50.0,100.0,60.0
i-Mask Advance Squash Club 6,0.0,-33.33333333333333,66.66666666666666,50.0,100.0,36.666666666666664
RELAY 2,16.66666666666667,8.333333333333343,66.66666666666667,0.0,33.33333333333333,25.0
TNG 3,0.0,50.0,-50.0,25.0,100.0,25.0
Serve - Ivors,0.0,-66.66666666666666,100.0,50.0,0.0,16.66666666666667
Electrify Squash Div 15,0.0,0.0,50.0,50.0,-50.0,10.0
Squash-On,0.0,50.0,100.0,-100.0,0.0,10.0
