Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
SKCSC M4,94.11764705882352,70.58823529411765,70.58823529411765,70.58823529411765,76.47058823529412,76.47058823529412,85
WAKO,70.58823529411765,47.05882352941176,52.94117647058824,82.35294117647058,56.25,61.838235294117645,84
United Services Recreation Club M4,64.70588235294117,47.05882352941176,47.05882352941176,64.70588235294117,68.75,58.455882352941174,84
Hong Kong Football Club M4A,58.82352941176471,76.47058823529412,70.58823529411765,41.17647058823529,41.17647058823529,57.64705882352941,85
Kowloon Cricket Club M4,35.294117647058826,64.70588235294117,76.47058823529412,64.70588235294117,47.05882352941176,57.64705882352941,85
Hong Kong Football Club M4B,35.294117647058826,64.70588235294117,70.58823529411765,62.5,50.0,56.617647058823536,83
Hong Kong Cricket Club M4,58.82352941176471,47.05882352941176,58.82352941176471,41.17647058823529,41.17647058823529,49.411764705882355,85
Bolton,52.94117647058824,35.294117647058826,5.88235294117647,31.25,37.5,32.57352941176471,83
Hong Kong Club Blue,11.76470588235294,11.76470588235294,23.52941176470588,29.411764705882355,52.94117647058824,25.88235294117647,85
Royal Hong Kong Yacht Club M4,17.647058823529413,35.294117647058826,23.52941176470588,11.76470588235294,29.411764705882355,23.529411764705884,85
