Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L3,9,5,4,21,16,11,0,0,0,0
Hong Kong Football Club L3B,9,6,3,20,14,13,0,0,0,0
Hong Kong Cricket Club Rockettes,9,4,5,18,14,13,0,0,0,0
i-Mask Advance Squash Club L3,9,4,5,18,14,13,0,0,0,0
Hong Kong Football Club L3C,9,4,5,16,12,15,0,0,0,0
Hong Kong Football Club L3A,9,4,5,15,11,16,0,0,0,0
