Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Electrify Squash Div 15,9,8,1,43,35,10,0,1,0,0
RELAY 2,9,7,2,40,33,12,0,6,0,0
Squash-On,8,5,3,27,22,18,0,4,0,0
TNG 3,9,5,4,24,20,25,2,0,0,0
Squashathon MeGa,9,4,5,22,18,27,5,5,0,0
Fusion Squash Club 3,9,3,6,22,19,26,0,4,0,0
i-Mask Advance Squash Club 6,9,2,7,17,15,30,7,5,0,0
Serve - Ivors,8,1,7,14,13,27,11,0,0,0
