Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club L2B,9,8,1,34,26,10,0,1,0,0
JESSICA L2,9,5,4,32,27,9,0,1,0,0
Kowloon Cricket Club L2,8,8,0,31,23,9,0,0,0,1
Hong Kong Football Club L2A,9,1,8,15,14,22,1,0,0,0
Hong Kong Cricket Club L2,9,3,6,11,8,28,0,0,0,0
Hong Kong Football Club L2C,8,1,7,6,6,26,1,0,1,0
