Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
The Best Group 1,Kinetic 1,Cornwall Street Squash Centre,7,2024-11-13,2.9063812762552512,3.0936187237447488
Vitality Squash 1,Hong Kong Football Club 7A,HK Squash Centre,7,2024-11-13,2.941388277655531,3.058611722344469
X-Alpha 3,Hong Kong Cricket Club 5,Cornwall Street Squash Centre,7,2024-11-13,3.2238447689537906,2.7761552310462094
X-Alpha 3,Hong Kong Football Club 7A,Cornwall Street Squash Centre,8,2024-11-20,3.0374074814962992,2.9625925185037008
Vitality Squash 1,The Best Group 1,HK Squash Centre,8,2024-11-20,3.373874774954991,2.626125225045009
UST,Kinetic 1,Cornwall Street Squash Centre,8,2024-11-20,3.1564312862572517,2.8435687137427483
UST,Vitality Squash 1,Cornwall Street Squash Centre,9,2024-11-27,2.978395679135827,3.021604320864173
The Best Group 1,X-Alpha 3,Cornwall Street Squash Centre,9,2024-11-27,2.564112822564513,3.435887177435487
Hong Kong Football Club 7A,Hong Kong Cricket Club 5,Hong Kong Football Club,9,2024-11-27,3.2778555711142228,2.7221444288857772
Kinetic 1,X-Alpha 3,HK Squash Centre,10,2024-12-18,2.8165633126625327,3.1834366873374673
Hong Kong Cricket Club 5,UST,Hong Kong Cricket Club,10,2024-12-18,3.1288257651530307,2.8711742348469693
The Best Group 1,Hong Kong Football Club 7A,Cornwall Street Squash Centre,10,2024-12-18,2.638127625525105,3.361872374474895
Hong Kong Football Club 7A,UST,Hong Kong Football Club,11,2025-01-08,3.2744548909781956,2.7255451090218044
Hong Kong Cricket Club 5,Kinetic 1,Hong Kong Cricket Club,11,2025-01-08,3.168833766753351,2.831166233246649
X-Alpha 3,Vitality Squash 1,Cornwall Street Squash Centre,11,2025-01-08,3.1604320864172832,2.8395679135827168
Vitality Squash 1,Hong Kong Cricket Club 5,HK Squash Centre,12,2025-01-15,3.1684336867373473,2.8315663132626527
Kinetic 1,Hong Kong Football Club 7A,HK Squash Centre,12,2025-01-15,2.793358671734347,3.206641328265653
UST,The Best Group 1,Cornwall Street Squash Centre,12,2025-01-15,3.2258451690338066,2.7741548309661934
Kinetic 1,The Best Group 1,HK Squash Centre,13,2025-01-22,3.218243648729746,2.781756351270254
Hong Kong Football Club 7A,Vitality Squash 1,Hong Kong Football Club,13,2025-01-22,3.2048409681936385,2.7951590318063615
Hong Kong Cricket Club 5,X-Alpha 3,Hong Kong Cricket Club,13,2025-01-22,2.8837767553510703,3.1162232446489297
Hong Kong Football Club 7A,X-Alpha 3,Hong Kong Football Club,14,2025-02-12,3.1278255651130227,2.8721744348869773
The Best Group 1,Vitality Squash 1,Cornwall Street Squash Centre,14,2025-02-12,2.7461492298459693,3.2538507701540307
Kinetic 1,UST,Cornwall Street Squash Centre,14,2025-02-12,2.883976795359072,3.116023204640928
Vitality Squash 1,UST,HK Squash Centre,15,2025-02-19,3.187637527505501,2.812362472494499
X-Alpha 3,The Best Group 1,Cornwall Street Squash Centre,15,2025-02-19,3.4260852170434086,2.5739147829565914
Hong Kong Cricket Club 5,Hong Kong Football Club 7A,Hong Kong Cricket Club,15,2025-02-19,2.8997799559911983,3.1002200440088017
The Best Group 1,Hong Kong Cricket Club 5,Cornwall Street Squash Centre,16,2025-02-26,2.809361872374475,3.190638127625525
UST,X-Alpha 3,Cornwall Street Squash Centre,16,2025-02-26,2.806761352270454,3.193238647729546
Kinetic 1,Vitality Squash 1,HK Squash Centre,16,2025-02-26,2.7975595119023806,3.2024404880976194
X-Alpha 3,Kinetic 1,Cornwall Street Squash Centre,17,2025-03-05,3.312262452490498,2.687737547509502
UST,Hong Kong Cricket Club 5,Cornwall Street Squash Centre,17,2025-03-05,3.0598119623924784,2.9401880376075216
Hong Kong Football Club 7A,The Best Group 1,Hong Kong Football Club,17,2025-03-05,3.53250650130026,2.46749349869974
UST,Hong Kong Football Club 7A,Cornwall Street Squash Centre,18,2025-03-12,2.861772354470894,3.138227645529106
Kinetic 1,Hong Kong Cricket Club 5,HK Squash Centre,18,2025-03-12,2.992398479695939,3.007601520304061
Vitality Squash 1,X-Alpha 3,HK Squash Centre,18,2025-03-12,2.9421884376875376,3.0578115623124624
Hong Kong Cricket Club 5,Vitality Squash 1,Hong Kong Cricket Club,19,2025-03-19,2.973994798959792,3.026005201040208
Hong Kong Football Club 7A,Kinetic 1,Hong Kong Football Club,19,2025-03-19,3.359871974394879,2.640128025605121
The Best Group 1,UST,Cornwall Street Squash Centre,19,2025-03-19,2.7551510302060414,3.2448489697939586
The Best Group 1,Kinetic 1,Cornwall Street Squash Centre,20,2025-03-26,2.8957791558311663,3.1042208441688337
Vitality Squash 1,Hong Kong Football Club 7A,HK Squash Centre,20,2025-03-26,2.983396679335867,3.016603320664133
X-Alpha 3,Hong Kong Cricket Club 5,Cornwall Street Squash Centre,20,2025-03-26,3.2270454090818164,2.7729545909181836
Hong Kong Cricket Club 5,The Best Group 1,Hong Kong Cricket Club,21,2025-04-02,3.325465093018604,2.674534906981396
X-Alpha 3,UST,Cornwall Street Squash Centre,21,2025-04-02,3.1714342868573713,2.8285657131426287
Vitality Squash 1,Kinetic 1,HK Squash Centre,21,2025-04-02,3.15503100620124,2.84496899379876
