Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M2B,13,11,2,48,37,15,0,4,0,0
Hong Kong Football Club M2A,13,11,2,46,35,17,0,4,0,0
Hong Kong Cricket Club M2B,13,5,8,30,25,27,1,2,0,0
Hong Kong Cricket Club M2A,13,6,7,29,23,29,0,0,0,0
Ladies Recreation Club M2A,13,4,9,28,24,28,1,1,0,1
Ladies Recreation Club M2B,13,2,11,13,12,40,9,0,1,0
