Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Football Club M1B,25.0,0.0,5.0,10.0
Hong Kong Football Club M1A,-10.0,-25.0,25.0,-3.3333333333333286
Ladies Recreation Club M1,-28.57142857142857,-14.285714285714285,31.42857142857143,-3.8095238095238066
Hong Kong Cricket Club M1A,-40.0,-20.0,0.0,-19.999999999999996
Hong Kong Cricket Club M1B,-6.666666666666657,-46.66666666666666,-13.333333333333329,-22.222222222222207
