Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club L3C,3,2,1,8,6,3,0,0,0,0
Hong Kong Football Club L3A,3,2,1,7,5,4,0,0,0,0
Hong Kong Football Club L3B,3,2,1,7,5,4,0,0,0,0
Hong Kong Cricket Club Rockettes,3,1,2,5,4,5,0,0,0,0
JESSICA L3,3,1,2,5,4,5,0,0,0,0
i-Mask Advance Squash Club L3,3,1,2,4,3,6,0,0,0,0
