Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club 1A,3,3,0,10,7,2,0,0,0,0
Hong Kong Cricket Club 1,3,3,0,9,6,3,0,0,0,0
Hong Kong Football Club 1A,3,2,1,7,5,4,0,0,0,0
FWD,3,1,2,6,5,4,0,0,0,0
Hong Kong Football Club 1B,3,0,3,3,3,6,0,0,0,0
Kowloon Cricket Club 1B,3,0,3,1,1,8,0,0,0,0
