Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Yuen Long JR 2,70.58823529411765,82.35294117647058,64.70588235294117,76.47058823529412,80.0,74.82352941176471,83
i-Mask Advance Squash Club 13,77.77777777777779,61.111111111111114,55.55555555555556,72.22222222222221,58.82352941176471,65.09803921568627,89
Kwai Tsing District Squah Club 3,72.22222222222221,55.55555555555556,55.55555555555556,66.66666666666666,58.82352941176471,61.76470588235294,89
Giant 4,64.70588235294117,76.47058823529412,70.58823529411765,31.25,60.0,60.60294117647059,82
Spirit 4,58.82352941176471,58.82352941176471,68.75,73.33333333333333,33.33333333333333,58.61274509803921,74
Fung King 3,64.70588235294117,35.294117647058826,58.82352941176471,50.0,20.0,45.76470588235294,82
Head Shatin 6,16.666666666666664,38.88888888888889,44.44444444444444,55.55555555555556,61.111111111111114,43.33333333333333,90
Dr. Squash 2,27.77777777777778,16.666666666666664,44.44444444444444,23.52941176470588,52.94117647058824,33.0718954248366,88
Relay 2,17.647058823529413,35.294117647058826,17.647058823529413,25.0,33.33333333333333,25.7843137254902,82
CSD,26.666666666666668,40.0,14.285714285714285,9.090909090909092,20.0,22.00865800865801,65
