Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Head Shatin 3,72.22222222222221,77.77777777777779,66.66666666666666,94.44444444444444,70.58823529411765,76.33986928104575,89
The Hong Kong Jockey Club,83.33333333333334,66.66666666666666,72.22222222222221,66.66666666666666,64.70588235294117,70.71895424836602,89
The Zero Squash Club 2,61.111111111111114,44.44444444444444,72.22222222222221,66.66666666666666,88.23529411764706,66.53594771241829,89
Hong Kong Football Club 10B,44.44444444444444,72.22222222222221,44.44444444444444,50.0,62.5,54.722222222222214,88
Xavier,33.33333333333333,61.111111111111114,72.22222222222221,50.0,22.22222222222222,47.77777777777778,90
Tuen Mun Squash Club 1,16.666666666666664,38.88888888888889,33.33333333333333,61.111111111111114,64.70588235294117,42.94117647058823,89
Hong Kong Football Club 10A,27.77777777777778,50.0,61.111111111111114,27.77777777777778,44.44444444444444,42.222222222222214,90
Friend Club 5,66.66666666666666,33.33333333333333,33.33333333333333,35.294117647058826,35.714285714285715,40.86834733893558,85
Royal Hong Kong Yacht Club 10,44.44444444444444,38.88888888888889,22.22222222222222,38.88888888888889,33.33333333333333,35.55555555555556,90
ISRC United 2,50.0,16.666666666666664,22.22222222222222,5.88235294117647,12.5,21.45424836601307,87
