Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Star River 5,76.47058823529412,52.94117647058824,70.58823529411765,82.35294117647058,82.35294117647058,72.94117647058825,85
South China Athletic Association,50.0,88.88888888888889,88.88888888888889,72.22222222222221,64.70588235294117,72.94117647058823,89
MASS,82.35294117647058,70.58823529411765,82.35294117647058,64.70588235294117,23.52941176470588,64.70588235294117,85
Global 2,38.88888888888889,50.0,44.44444444444444,72.22222222222221,88.88888888888889,58.88888888888889,90
Hong Kong Football Club 16,17.647058823529413,47.05882352941176,47.05882352941176,64.70588235294117,75.0,50.29411764705882,84
ALPHA CUHK 2,62.5,43.75,56.25,31.25,37.5,46.25,80
Perrier Mix,46.15384615384615,69.23076923076923,38.46153846153847,30.76923076923077,36.36363636363637,44.1958041958042,63
NOVICE,43.75,25.0,31.25,37.5,43.75,36.25,80
Airporterz,30.76923076923077,23.076923076923077,30.76923076923077,30.76923076923077,23.076923076923077,27.69230769230769,65
Latecomers,47.05882352941176,23.52941176470588,0.0,0.0,6.666666666666667,15.450980392156861,83
