Team,Most Games,Most Wins,Highest Win Percentage
Happy Squash 2,Law Hei Yau (15),"Law Hei Yau, Chan Anson Chi Him (7)",Chan Anson Chi Him (70.0%)
Hong Kong Football Club 7A,Gates Stuart (12),"MacDougall Brian, Scheepers Bradley (6)",Kostienko Krzysztof (66.7%)
Hong Kong Football Club 7B,Lam Ka Lok Gary (18),Lam Ka Lok Gary (18),Lam Ka Lok Gary (100.0%)
Hong Kong Racketlon Association 1,Tam Ji Jun (15),Cheng Steven Wai Kit (4),Cheng Steven Wai Kit (30.8%)
Physical Chess Squash Club Academy 1,"Lee Hei Nam, Choi Ho Laam (18)",Leung Kwan Ching (13),Leung Kwan Ching (81.2%)
TNG 2,Hong Tsz Ching (13),"Cassidy Cameron Michael, Yuen Tsz Long (6)",Cassidy Cameron Michael (75.0%)
YLJR 1,Li Hau Ching (13),Li Hau Ching (6),Wong Hon Yin Jeffrey (62.5%)
i-Mask Advance Squash Club 1,Lui Ka Him Michael (12),Chow Hester Yuk Ting (7),"Cheung Jason Kiu Yin, Leung Chi Kai (100.0%)"
i-Mask Advance Squash Club 2,Ng Tin Long Curtiss (17),Ng Tin Long Curtiss (16),"Cheuk Kian Chun Yin, Chung Sheung Chi Keith (100.0%)"
