Team,Most Games,Most Wins,Highest Win Percentage
Hong Kong Cricket Club M3,Poole-Wilson Michael (14),Poole-Wilson Michael (10),Poole-Wilson Michael (71.4%)
Hong Kong Football Club M3A,"Hathiramani Dinesh, Ng Adrian (15)","Hathiramani Dinesh, Li Samuel Kwok Sing (10)",Yeung Tak Keung (100.0%)
Hong Kong Football Club M3B,"Tanner Julian, Padgaonkar Ashwin (14)",Tanner Julian (10),"Tanner Julian, Barton Jonathan (71.4%)"
Kowloon Cricket Club M3,Choy Yuk Kwong Donnie (17),Choy Yuk Kwong Donnie (7),Tsang Wai Kit Paul (44.4%)
Old Squash Fellows,Leung Dick Kan Fai (15),Leung Dick Kan Fai (13),Leung Dick Kan Fai (86.7%)
Royal Hong Kong Yacht Club M3,Cheng Victor Kwok Wai (16),Cheng Victor Kwok Wai (14),Ho Yiu Wah Hendry (92.9%)
Titlows Squash Team,Au Ming Chung Sampson (19),Au Ming Chung Sampson (6),Au Ming Chung Sampson (31.6%)
United Services Recreation Club M3,Freeman Neil (16),Freeman Neil (15),"Chow Ming Hei Quincy, Cheng Jonathan Yee Fung, Leung Chung Yin, Lai Kwok Wai Wilfred (100.0%)"
