Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Cricket Club M2,16,10,6,63,53,27,2,2,0,0
Hong Kong Football Club M2A,15,11,4,58,47,28,0,2,0,0
Hong Kong Football Club M2B,15,10,5,52,42,33,0,6,0,0
Ladies Recreation Club M2,15,6,9,41,35,40,1,0,0,0
United Services Recreation Club M2,15,1,14,14,13,62,7,0,0,0
