Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club L2B,19,18,1,81,63,13,0,26,0,0
Kowloon Cricket Club L2B,19,16,3,75,59,18,2,22,0,0
Hong Kong Football Club L2A,19,9,10,51,42,34,2,25,0,0
Hong Kong Cricket Club L2,19,7,12,45,38,38,0,22,0,0
Kowloon Cricket Club L2A,19,7,12,34,27,50,27,12,0,0
JESSICA L2 [withdrawal],19,0,19,0,0,76,76,0,0,0
