Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club M3,16,15,1,80,65,15,0,0,0,0
Hong Kong Football Club M3A,16,11,5,71,60,20,0,2,0,0
Hong Kong Cricket Club M3,16,10,6,60,50,30,2,2,0,0
Hong Kong Football Club M3B,16,11,5,57,46,34,0,1,0,0
Royal Hong Kong Yacht Club M3,16,6,10,39,33,47,0,0,0,0
OSF,17,2,15,18,16,69,10,0,0,0
Titlows Squash Master,17,2,15,17,15,70,0,7,0,0
