Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
HKCC Tuesday Night Rockers,Global Squash 2,Hong Kong Cricket Club,16,2025-03-04,3.3806761352270454,2.6193238647729546
Tuen Mun Squash Club,7NT,Cornwall Street Squash Centre,16,2025-03-04,3.45749149829966,2.54250850170034
Kinetic 3,Star River 1,HK Squash Centre,17,2025-03-11,3.4052810562112423,2.5947189437887577
i-Mask Advance Squash Club 4,Tuen Mun Squash Club,Cornwall Street Squash Centre,17,2025-03-11,2.697739547909582,3.302260452090418
7NT,BOSS,Cornwall Street Squash Centre,17,2025-03-11,2.690138027605521,3.309861972394479
Invader Squash,HKCC Tuesday Night Rockers,Harbour Road Sports Centre,17,2025-03-11,2.2300460092018404,3.7699539907981596
Global Squash 2,Sha Tin 5,HK Squash Centre,17,2025-03-11,2.323264652930586,3.676735347069414
Sha Tin 5,Invader Squash,Cornwall Street Squash Centre,18,2025-03-18,4.451690338067613,1.5483096619323864
7NT,HKCC Tuesday Night Rockers,Cornwall Street Squash Centre,18,2025-03-18,2.661532306461292,3.338467693538708
BOSS,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,18,2025-03-18,3.143028605721144,2.856971394278856
Tuen Mun Squash Club,Kinetic 3,Cornwall Street Squash Centre,18,2025-03-18,2.94498899779956,3.05501100220044
Star River 1,The Squash Club 3,Cornwall Street Squash Centre,18,2025-03-18,2.549509901980396,3.450490098019604
The Squash Club 3,Tuen Mun Squash Club,Cornwall Street Squash Centre,19,2025-03-25,3.348869773954791,2.651130226045209
Kinetic 3,BOSS,HK Squash Centre,19,2025-03-25,3.4746949389877977,2.5253050610122023
i-Mask Advance Squash Club 4,HKCC Tuesday Night Rockers,Cornwall Street Squash Centre,19,2025-03-25,2.836767353470694,3.163232646529306
7NT,Sha Tin 5,Cornwall Street Squash Centre,19,2025-03-25,1.8959791958391679,4.104020804160832
Invader Squash,Global Squash 2,Harbour Road Sports Centre,19,2025-03-25,2.3862772554510903,3.6137227445489097
Global Squash 2,7NT,Harbour Road Sports Centre,20,2025-04-01,3.4040808161632325,2.5959191838367675
Sha Tin 5,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,20,2025-04-01,3.8721744348869773,2.1278255651130227
HKCC Tuesday Night Rockers,Kinetic 3,Hong Kong Cricket Club,20,2025-04-01,2.9657931586317265,3.0342068413682735
BOSS,The Squash Club 3,Cornwall Street Squash Centre,20,2025-04-01,2.6349269853970796,3.3650730146029204
Tuen Mun Squash Club,Star River 1,Cornwall Street Squash Centre,20,2025-04-01,3.147029405881176,2.852970594118824
Star River 1,BOSS,Cornwall Street Squash Centre,21,2025-04-08,3.0078015603120623,2.9921984396879377
The Squash Club 3,HKCC Tuesday Night Rockers,Cornwall Street Squash Centre,21,2025-04-08,3.4536907381476296,2.5463092618523704
Kinetic 3,Sha Tin 5,HK Squash Centre,21,2025-04-08,2.692138427685537,3.307861572314463
i-Mask Advance Squash Club 4,Global Squash 2,Cornwall Street Squash Centre,21,2025-04-08,3.122024404880976,2.877975595119024
7NT,Invader Squash,Cornwall Street Squash Centre,21,2025-04-08,3.5937187437487497,2.4062812562512503
Tuen Mun Squash Club,The Squash Club 3,Cornwall Street Squash Centre,22,2025-04-29,2.652130426085217,3.347869573914783
BOSS,Kinetic 3,Cornwall Street Squash Centre,22,2025-04-29,2.815363072614523,3.184636927385477
HKCC Tuesday Night Rockers,i-Mask Advance Squash Club 4,Hong Kong Cricket Club,22,2025-04-29,3.4470894178835767,2.5529105821164233
Sha Tin 5,7NT,Cornwall Street Squash Centre,22,2025-04-29,4.047809561912382,1.9521904380876176
Global Squash 2,Invader Squash,HK Squash Centre,22,2025-04-29,3.714742948589718,2.285257051410282
