Home Team,Away Team,Venue,Match Week,Date
The Squash Club 1,X-Alpha 2,Cornwall Street Squash Centre,10,2025-01-10
Hong Kong Football Club 5A,i-Mask Advance Squash Club 1,Hong Kong Football Club,10,2025-01-10
Happy Squash 2,Hong Kong Football Club 5B,Wai Tsuen Sports Centre,10,2025-01-10
Hong Kong Racketlon Association 1,Uncle,Cornwall Street Squash Centre,10,2025-01-10
Squashathon,Physical Chess 1,Cornwall Street Squash Centre,10,2025-01-10
