Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Dynamos Squash,X-Alpha 4,Tsing Yi Sports Centre,12,2025-01-24,4.089417883576715,1.9105821164232846
LONGVIEW,NEXUS 3,HK Squash Centre,12,2025-01-24,2.0572114422884575,3.9427885577115425
MERCURY,Happy Squash 3,Java Road Sports Centre,12,2025-01-24,3.350870174034807,2.649129825965193
Fusion Squash Club 1,Vitality Squash 2,HK Squash Centre,12,2025-01-24,3.614522904580916,2.385477095419084
Happy Squash 3,Vitality Squash 2,Wai Tsuen Sports Centre,13,2025-02-07,2.645129025805161,3.354870974194839
NEXUS 3,MERCURY,Cornwall Street Squash Centre,13,2025-02-07,3.706741348269654,2.293258651730346
X-Alpha 4,LONGVIEW,Pei Ho Street Sports Centre,13,2025-02-07,4.056611322264453,1.9433886777355471
Fusion Squash Club 1,Dynamos Squash,HK Squash Centre,13,2025-02-07,2.695139027805561,3.304860972194439
Dynamos Squash,LONGVIEW,Tsing Yi Sports Centre,14,2025-02-14,4.771154230846169,1.2288457691538308
X-Alpha 4,MERCURY,Pei Ho Street Sports Centre,14,2025-02-14,3.488497699539908,2.511502300460092
Vitality Squash 2,NEXUS 3,Java Road Sports Centre,14,2025-02-14,2.8601720344068813,3.1398279655931187
Happy Squash 3,Fusion Squash Club 1,Yeung Uk Road Sports Centre,14,2025-02-14,2.015203040608122,3.984796959391878
Happy Squash 3,NEXUS 3,Wai Tsuen Sports Centre,15,2025-02-21,2.307861572314463,3.692138427685537
Vitality Squash 2,X-Alpha 4,HK Squash Centre,15,2025-02-21,3.0664132826565313,2.9335867173434687
MERCURY,Dynamos Squash,HK Squash Centre,15,2025-02-21,1.8509701940388077,4.1490298059611925
Fusion Squash Club 1,LONGVIEW,HK Squash Centre,15,2025-02-21,4.499099819963993,1.5009001800360071
LONGVIEW,MERCURY,Java Road Sports Centre,16,2025-02-28,2.549109821964393,3.450890178035607
Dynamos Squash,Vitality Squash 2,Tsing Yi Sports Centre,16,2025-02-28,4.146429285857171,1.8535707141428286
X-Alpha 4,Happy Squash 3,Pei Ho Street Sports Centre,16,2025-02-28,3.7585517103420685,2.2414482896579315
NEXUS 3,Fusion Squash Club 1,Cornwall Street Squash Centre,16,2025-02-28,2.817763552710542,3.182236447289458
NEXUS 3,X-Alpha 4,Cornwall Street Squash Centre,17,2025-03-07,3.36747349469894,2.63252650530106
Happy Squash 3,Dynamos Squash,Wai Tsuen Sports Centre,17,2025-03-07,1.6981396279255851,4.301860372074415
LONGVIEW,Vitality Squash 2,Kwun Chung Sports Centre,17,2025-03-07,2.203840768153631,3.796159231846369
Fusion Squash Club 1,MERCURY,HK Squash Centre,17,2025-03-07,3.9083816763352672,2.0916183236647328
MERCURY,Vitality Squash 2,HK Squash Centre,18,2025-03-14,2.687137427485497,3.312862572514503
LONGVIEW,Happy Squash 3,Kwun Chung Sports Centre,18,2025-03-14,2.857971594318864,3.142028405681136
Dynamos Squash,NEXUS 3,Tsing Yi Sports Centre,18,2025-03-14,3.902380476095219,2.097619523904781
X-Alpha 4,Fusion Squash Club 1,Pei Ho Street Sports Centre,18,2025-03-14,2.520904180836167,3.479095819163833
X-Alpha 4,Dynamos Squash,Pei Ho Street Sports Centre,19,2025-03-21,2.1684336867373473,3.8315663132626527
NEXUS 3,LONGVIEW,Cornwall Street Squash Centre,19,2025-03-21,4.200840168033607,1.7991598319663933
Happy Squash 3,MERCURY,Wai Tsuen Sports Centre,19,2025-03-21,2.8645729145829164,3.1354270854170836
Fusion Squash Club 1,Vitality Squash 2,HK Squash Centre,19,2025-03-21,3.5781156231246247,2.4218843768753753
Happy Squash 3,Vitality Squash 2,Yeung Uk Road Sports Centre,20,2025-03-28,2.6459291858371676,3.3540708141628324
NEXUS 3,MERCURY,Cornwall Street Squash Centre,20,2025-03-28,3.709741948389678,2.290258051610322
LONGVIEW,X-Alpha 4,Kwun Chung Sports Centre,20,2025-03-28,2.2296459291858373,3.7703540708141627
Dynamos Squash,Fusion Squash Club 1,Tsing Yi Sports Centre,20,2025-03-28,3.5863172634526905,2.4136827365473095
NEXUS 3,Happy Squash 3,Cornwall Street Squash Centre,21,2025-04-11,3.9697939587917586,2.0302060412082414
X-Alpha 4,Vitality Squash 2,Cornwall Street Squash Centre,21,2025-04-11,3.150630126025205,2.849369873974795
Dynamos Squash,MERCURY,Tsing Yi Sports Centre,21,2025-04-11,4.377275455091018,1.6227245449089818
LONGVIEW,Fusion Squash Club 1,Cornwall Street Squash Centre,21,2025-04-11,1.751750350070014,4.248249649929986
